,product_id,category,color,size,season,supplier,cost_price,list_price
9283,P009284,Tops,White,S,Summer,suppliera,33.9,19.9
9284,P009285,Shoes,Black,XS,Fall,suppliera,8.0,184.4
9285,P009286,Tops,Blue,XL,Spring,supplierb,28.5,187.2
9286,P009287,Dresses,Green,XL,Summer,supplierc,16.8,84.4
9287,P009288,Dresses,Black,M,Spring,supplierd,26.6,11.3
9288,P009289,Shoes,White,M,Spring,suppliera,28.8,163.2
9289,P009290,Dresses,Blue,S,Winter,supplierc,22.6,195.5
9290,P009291,Bottoms,Red,XS,Summer,supplierd,59.9,21.8
9291,P009292,Accessories,Green,XL,Fall,supplierb,60.6,134.0
9292,P009293,Tops,Yellow,S,Spring,suppliera,17.9,38.9
9293,P009294,Bottoms,Black,S,Summer,suppliera,7.5,110.9
9294,P009295,Tops,Blue,S,Winter,supplierc,36.0,127.8
9295,P009296,Bottoms,White,L,Fall,supplierc,63.2,181.5
9296,P009297,Tops,White,S,Winter,suppliera,42.1,23.2
9297,P009298,Shoes,Blue,S,Summer,supplierd,59.9,156.8
9298,P009299,Dresses,White,S,Fall,suppliera,55.7,189.3
9299,P009300,Dresses,Yellow,S,Spring,supplierc,28.0,71.0
9300,P009301,Shoes,Green,L,Winter,supplierb,73.9,103.5
9301,P009302,Bottoms,Red,M,Spring,supplierc,62.6,15.1
9302,P009303,Accessories,White,L,Winter,supplierc,45.6,183.5
9303,P009304,Bottoms,White,S,Spring,supplierb,9.5,103.9
9304,P009305,Dresses,Red,M,Winter,supplierd,12.8,80.0
9305,P009306,Accessories,Green,L,Spring,supplierb,18.3,107.8
9306,P009307,Tops,Green,XS,Fall,supplierc,73.2,108.0
9307,P009308,Accessories,Green,XS,Winter,suppliera,62.7,169.0
9308,P009309,Bottoms,Yellow,S,Fall,suppliera,63.5,148.8
9309,P009310,Shoes,White,S,Summer,supplierb,12.9,176.7
9310,P009311,Tops,White,XL,Winter,supplierc,27.7,115.4
9311,P009312,Bottoms,Green,XS,Fall,supplierc,77.7,35.1
9312,P009313,Tops,White,M,Summer,supplierc,78.7,58.5
9313,P009314,Accessories,Black,M,Fall,supplierb,45.7,80.3
9314,P009315,Dresses,White,XL,Spring,supplierb,75.5,117.2
9315,P009316,Bottoms,Yellow,XS,Fall,supplierd,58.0,120.2
9316,P009317,Shoes,Green,L,Winter,supplierc,74.6,124.9
9317,P009318,Accessories,Blue,L,Summer,supplierb,46.4,87.9
9318,P009319,Bottoms,Green,M,Fall,supplierc,15.2,117.9
9319,P009320,Shoes,Blue,L,Winter,supplierb,68.2,136.1
9320,P009321,Bottoms,White,S,Fall,suppliera,68.0,17.9
9321,P009322,Accessories,White,S,Summer,suppliera,10.5,183.3
9322,P009323,Bottoms,Yellow,XL,Fall,supplierd,38.3,92.3
9323,P009324,Tops,Blue,L,Winter,supplierd,66.8,94.8
9324,P009325,Accessories,Green,XL,Fall,suppliera,47.3,63.8
9325,P009326,Bottoms,Red,XS,Winter,supplierd,25.6,93.5
9326,P009327,Dresses,Red,L,Winter,supplierd,39.5,131.5
9327,P009328,Bottoms,Green,M,Summer,supplierb,67.0,152.1
9328,P009329,Tops,White,M,Summer,supplierd,12.5,169.4
9329,P009330,Shoes,Blue,XS,Spring,supplierd,52.9,194.8
9330,P009331,Shoes,Blue,S,Winter,supplierd,73.6,156.8
9331,P009332,Shoes,Green,S,Fall,suppliera,48.3,112.7
9332,P009333,Dresses,Green,S,Fall,suppliera,44.6,55.7
9333,P009334,Tops,Black,L,Spring,suppliera,79.2,151.2
9334,P009335,Accessories,Yellow,XL,Fall,supplierc,28.7,111.5
9335,P009336,Shoes,Blue,XS,Summer,supplierb,64.1,164.5
9336,P009337,Tops,Yellow,L,Summer,suppliera,6.6,82.8
9337,P009338,Bottoms,Black,M,Winter,supplierd,34.2,151.9
9338,P009339,Dresses,White,XL,Spring,supplierc,11.7,39.7
9339,P009340,Tops,Blue,XL,Fall,supplierc,27.1,79.7
9340,P009341,Tops,Yellow,L,Summer,supplierd,57.9,129.6
9341,P009342,Accessories,Green,M,Winter,suppliera,25.3,164.0
9342,P009343,Tops,Green,XL,Spring,supplierd,5.1,112.9
9343,P009344,Accessories,White,L,Spring,supplierc,51.1,159.9
9344,P009345,Dresses,Yellow,M,Summer,suppliera,14.8,175.4
9345,P009346,Dresses,Yellow,L,Summer,supplierb,51.4,151.1
9346,P009347,Bottoms,Red,M,Summer,suppliera,7.0,111.3
9347,P009348,Accessories,Black,XS,Spring,supplierc,71.9,30.3
9348,P009349,Accessories,Green,S,Winter,suppliera,9.0,38.5
9349,P009350,Shoes,Yellow,L,Fall,supplierb,71.9,100.0
9350,P009351,Shoes,Blue,L,Spring,supplierc,77.0,104.1
9351,P009352,Bottoms,Yellow,L,Fall,supplierc,39.9,56.2
9352,P009353,Dresses,Blue,L,Spring,suppliera,35.2,80.8
9353,P009354,Shoes,Blue,XS,Spring,supplierd,46.9,188.7
9354,P009355,Tops,White,S,Winter,suppliera,8.2,112.9
9355,P009356,Dresses,Red,S,Fall,supplierc,77.5,14.2
9356,P009357,Tops,Black,XL,Fall,supplierc,22.1,152.0
9357,P009358,Accessories,Blue,XS,Summer,supplierd,54.2,47.8
9358,P009359,Dresses,Blue,S,Spring,supplierb,34.4,30.4
9359,P009360,Bottoms,Green,S,Summer,suppliera,69.3,132.3
9360,P009361,Accessories,Red,M,Spring,supplierb,57.7,54.9
9361,P009362,Accessories,Green,M,Summer,supplierc,77.2,172.3
9362,P009363,Tops,White,XS,Winter,suppliera,55.2,74.1
9363,P009364,Accessories,White,XS,Winter,supplierc,23.4,186.9
9364,P009365,Shoes,Black,S,Spring,supplierd,13.3,38.6
9365,P009366,Dresses,White,M,Summer,supplierc,79.2,109.9
9366,P009367,Shoes,Black,M,Summer,supplierc,56.2,167.4
9367,P009368,missing,Green,S,Fall,supplierb,29.0,19.5
9368,P009369,Tops,Blue,S,Fall,supplierd,66.6,151.0
9369,P009370,Dresses,Blue,XL,Fall,supplierd,55.0,98.7
9370,P009371,Accessories,Red,L,Fall,supplierb,41.3,114.3
9371,P009372,Bottoms,White,XS,Summer,supplierc,55.0,159.6
9372,P009373,Tops,Red,XS,Summer,supplierd,53.7,45.8
9373,P009374,Dresses,Red,XL,Spring,suppliera,76.9,30.6
9374,P009375,Bottoms,Blue,M,Summer,supplierd,61.0,78.7
9375,P009376,Accessories,White,L,Fall,supplierb,58.2,24.8
9376,P009377,Tops,Blue,M,Summer,supplierc,56.9,177.2
9377,P009378,Dresses,Yellow,XL,Winter,supplierc,7.1,174.2
9378,P009379,Dresses,Red,XL,Winter,supplierc,10.1,37.1
9379,P009380,Dresses,White,XL,Fall,supplierd,30.3,151.1
9380,P009381,Tops,Yellow,XS,Winter,supplierc,16.8,78.0
9381,P009382,Bottoms,Yellow,XS,Winter,supplierb,60.5,42.3
9382,P009383,Dresses,Yellow,M,Fall,supplierb,16.4,112.2
9383,P009384,Accessories,Blue,S,Summer,supplierc,68.5,84.5
9384,P009385,Dresses,Black,XS,Winter,supplierb,73.3,100.0
9385,P009386,Bottoms,Yellow,L,Spring,supplierd,12.6,69.3
9386,P009387,Tops,Black,L,Fall,supplierb,78.0,77.5
9387,P009388,Dresses,Green,L,Fall,suppliera,11.9,77.0
9388,P009389,Dresses,Green,XL,Summer,supplierc,58.5,29.0
9389,P009390,Accessories,White,M,Spring,suppliera,77.8,119.6
9390,P009391,Accessories,Green,XL,Fall,supplierd,11.2,22.8
9391,P009392,Dresses,White,L,Spring,supplierb,79.7,23.8
9392,P009393,Dresses,Red,L,Winter,supplierb,59.8,138.0
9393,P009394,Accessories,Black,XL,Summer,supplierd,55.5,152.2
9394,P009395,Bottoms,White,L,Spring,supplierd,29.3,148.2
9395,P009396,Shoes,Red,L,Winter,supplierc,33.1,151.5
9396,P009397,Shoes,Black,M,Winter,supplierb,32.0,98.5
9397,P009398,Dresses,Blue,L,Winter,supplierb,67.9,101.6
9398,P009399,Accessories,Red,XL,Fall,supplierb,43.9,184.9
9399,P009400,Tops,Blue,XL,Winter,supplierc,73.8,149.3
9400,P009401,Tops,Green,S,Spring,supplierc,43.5,40.7
9401,P009402,Shoes,White,L,Spring,supplierb,13.6,62.2
9402,P009403,Bottoms,Black,S,Summer,supplierb,33.2,77.9
9403,P009404,Shoes,Green,XL,Summer,supplierb,43.5,63.6
9404,P009405,Dresses,Red,S,Summer,supplierd,59.2,148.5
9405,P009406,Bottoms,Green,L,Spring,suppliera,53.2,170.8
9406,P009407,Tops,Blue,XS,Summer,supplierb,63.2,10.5
9407,P009408,Accessories,Blue,M,Summer,supplierc,21.7,86.8
9408,P009409,Accessories,Yellow,L,Summer,supplierb,78.0,188.4
9409,P009410,Dresses,,S,Fall,supplierb,51.5,100.2
9410,P009411,Shoes,Green,S,Fall,supplierc,57.4,195.3
9411,P009412,Dresses,Yellow,S,Fall,suppliera,8.5,194.3
9412,P009413,Accessories,Black,XL,Summer,supplierb,62.8,150.3
9413,P009414,Tops,Blue,L,Fall,supplierd,21.5,50.2
9414,P009415,Accessories,Red,S,Spring,supplierc,57.2,148.9
9415,P009416,Bottoms,Green,XS,Summer,supplierb,49.4,100.0
9416,P009417,Accessories,Black,L,Spring,supplierb,47.0,194.8
9417,P009418,Accessories,Black,XL,Winter,supplierb,79.6,37.1
9418,P009419,Bottoms,Black,L,Spring,supplierd,50.3,49.6
9419,P009420,Shoes,Black,XL,Winter,supplierc,42.9,149.3
9420,P009421,Accessories,Yellow,XL,Winter,supplierb,63.1,118.2
9421,P009422,Dresses,Blue,M,Spring,supplierc,51.1,116.9
9422,P009423,Accessories,White,M,Winter,supplierd,14.9,78.2
9423,P009424,Dresses,Green,XS,Spring,supplierd,71.2,138.2
9424,P009425,Bottoms,Blue,S,Winter,supplierb,49.8,65.7
9425,P009426,Accessories,White,L,Spring,supplierc,37.6,128.1
9426,P009427,Bottoms,Black,S,Spring,suppliera,30.8,137.4
9427,P009428,Bottoms,Red,L,Summer,supplierb,34.7,188.2
9428,P009429,Shoes,Black,XS,Winter,supplierd,47.7,47.6
9429,P009430,Accessories,White,XS,Summer,supplierc,54.1,81.6
9430,P009431,Dresses,White,L,Spring,supplierd,64.1,178.2
9431,P009432,Dresses,Red,XL,Summer,supplierd,67.3,60.7
9432,P009433,Accessories,Yellow,M,Spring,supplierb,59.0,137.4
9433,P009434,Shoes,Blue,L,Summer,supplierc,58.0,179.0
9434,P009435,Shoes,Yellow,XL,Winter,supplierd,21.8,23.8
9435,P009436,Shoes,Red,L,Summer,supplierc,73.1,56.6
9436,P009437,Dresses,Black,L,Winter,supplierc,10.6,110.6
9437,P009438,Bottoms,Green,L,Summer,suppliera,66.6,138.0
9438,P009439,Shoes,Blue,L,Winter,suppliera,69.7,127.4
9439,P009440,Dresses,Green,L,Spring,supplierb,64.2,64.0
9440,P009441,Dresses,Green,XL,Spring,supplierc,52.9,172.5
9441,P009442,Bottoms,Blue,XS,Summer,supplierb,67.6,46.8
9442,P009443,Accessories,Black,M,Winter,suppliera,55.8,11.8
9443,P009444,Accessories,Yellow,M,Winter,supplierb,71.0,98.0
9444,P009445,Shoes,White,XL,Fall,suppliera,33.6,193.7
9445,P009446,Shoes,Black,XL,Spring,suppliera,73.9,94.2
9446,P009447,Bottoms,Yellow,L,Spring,supplierd,23.7,147.3
9447,P009448,Shoes,White,XS,Spring,supplierd,62.4,186.7
9448,P009449,Bottoms,White,XS,Spring,supplierb,7.6,143.0
9449,P009450,Dresses,Blue,S,Spring,supplierd,62.2,57.4
9450,P009451,Shoes,Blue,XS,Winter,supplierc,24.3,12.7
9451,P009452,Dresses,Red,L,Summer,supplierd,79.8,158.0
9452,P009453,Tops,Yellow,S,Summer,supplierd,46.4,184.2
9453,P009454,Bottoms,Green,XL,Fall,supplierc,48.7,31.7
9454,P009455,Tops,Green,L,Winter,supplierd,20.6,170.4
9455,P009456,Shoes,Green,S,Summer,supplierc,16.1,159.8
9456,P009457,Dresses,Green,L,Winter,suppliera,22.4,122.1
9457,P009458,Shoes,Red,XL,Spring,supplierb,45.0,133.9
9458,P009459,Tops,White,S,Spring,supplierc,16.5,175.4
9459,P009460,Shoes,Red,L,Spring,suppliera,31.6,68.9
9460,P009461,Accessories,Yellow,M,Fall,supplierd,39.7,49.2
9461,P009462,Tops,Blue,XL,Summer,supplierc,72.0,110.1
9462,P009463,Shoes,Black,S,Winter,suppliera,12.3,76.6
9463,P009464,Dresses,White,M,Spring,supplierb,35.6,26.2
9464,P009465,Shoes,White,M,Spring,suppliera,51.3,90.3
9465,P009466,Dresses,Red,S,Summer,suppliera,47.7,41.0
9466,P009467,Accessories,Blue,XS,Winter,supplierb,61.4,161.8
9467,P009468,Shoes,Blue,XS,Summer,supplierd,34.7,168.2
9468,P009469,Accessories,Yellow,L,Winter,supplierb,6.1,37.0
9469,P009470,Tops,White,S,Spring,supplierb,39.6,162.4
9470,P009471,Dresses,Red,S,Fall,suppliera,15.9,34.1
9471,P009472,Tops,Green,M,Winter,supplierb,27.2,62.8
9472,P009473,Dresses,White,M,Spring,suppliera,6.7,40.8
9473,P009474,Accessories,Green,M,Fall,supplierc,59.0,154.9
9474,P009475,Bottoms,Black,XL,Spring,supplierc,14.7,46.4
9475,P009476,Shoes,Blue,XS,Summer,supplierb,73.4,167.6
9476,P009477,Accessories,White,L,Fall,suppliera,71.1,50.8
9477,P009478,Dresses,Black,L,Summer,supplierd,24.5,31.3
9478,P009479,Dresses,Green,S,Summer,supplierb,59.7,124.0
9479,P009480,Dresses,White,M,Fall,supplierd,51.6,80.3
9480,P009481,Dresses,Black,S,Winter,suppliera,40.3,165.2
9481,P009482,Shoes,White,XS,Winter,supplierc,44.5,163.6
9482,P009483,Tops,Black,XL,Summer,supplierc,16.7,89.6
9483,P009484,Bottoms,Black,XS,Summer,supplierb,78.6,121.0
9484,P009485,Shoes,Green,S,Spring,supplierc,67.6,104.8
9485,P009486,Dresses,Blue,M,Winter,supplierc,54.8,31.8
9486,P009487,Shoes,Red,S,Winter,supplierd,77.0,12.9
9487,P009488,Accessories,Black,M,Fall,supplierb,78.7,149.5
9488,P009489,Dresses,Blue,M,Summer,supplierb,25.1,136.6
9489,P009490,Bottoms,Yellow,S,Winter,supplierc,51.8,162.3
9490,P009491,Dresses,Red,XL,Fall,supplierc,32.3,87.6
9491,P009492,Bottoms,Green,S,Spring,supplierb,73.7,44.0
9492,P009493,Bottoms,White,XS,Winter,suppliera,26.8,168.4
9493,P009494,Tops,Blue,XS,Summer,supplierd,61.1,104.0
9494,P009495,Tops,White,L,Spring,supplierb,75.7,13.8
9495,P009496,Shoes,White,XS,Fall,supplierb,66.4,157.2
9496,P009497,Shoes,Red,XS,Fall,supplierd,28.1,108.1
9497,P009498,Bottoms,Yellow,S,Winter,supplierb,15.4,155.6
9498,P009499,Dresses,Blue,S,Summer,supplierb,7.7,119.2
9499,P009500,Accessories,Black,XL,Winter,suppliera,29.2,146.0
9500,P009501,Accessories,Yellow,XS,Winter,supplierc,67.6,176.0
9501,P009502,Dresses,Red,XL,Spring,supplierd,13.6,77.8
9502,P009503,Dresses,Blue,XL,Winter,suppliera,19.6,157.6
9503,P009504,Tops,Black,XS,Fall,supplierb,17.7,72.3
9504,P009505,Accessories,White,S,Winter,supplierb,53.0,54.8
9505,P009506,Bottoms,Green,M,Winter,suppliera,8.6,24.5
9506,P009507,Shoes,Green,M,Winter,suppliera,52.4,163.5
9507,P009508,Tops,Red,M,Fall,supplierc,32.2,45.8
9508,P009509,Accessories,Yellow,XL,Spring,suppliera,70.7,26.7
9509,P009510,Dresses,Black,M,Winter,suppliera,58.7,75.8
9510,P009511,Accessories,Black,L,Winter,suppliera,58.4,133.9
9511,P009512,Bottoms,Green,L,Fall,supplierb,52.7,12.8
9512,P009513,Tops,Black,XL,Fall,supplierb,71.4,171.3
9513,P009514,Dresses,Blue,S,Winter,supplierd,68.6,154.9
9514,P009515,Bottoms,Blue,XS,Spring,supplierb,33.2,191.8
9515,P009516,Shoes,Green,XL,Spring,supplierd,59.4,106.9
9516,P009517,Tops,White,M,Winter,supplierc,6.8,18.4
9517,P009518,Bottoms,White,XS,Spring,supplierc,20.5,45.7
9518,P009519,Bottoms,White,S,Fall,supplierc,43.4,48.8
9519,P009520,Dresses,Green,M,Summer,supplierb,62.2,174.9
9520,P009521,Shoes,Red,L,Summer,suppliera,61.4,104.5
9521,P009522,Bottoms,Black,L,Winter,supplierc,67.3,61.2
9522,P009523,Tops,Blue,XL,Winter,supplierc,31.4,133.3
9523,P009524,Bottoms,Yellow,S,Fall,suppliera,21.3,193.7
9524,P009525,Accessories,Blue,XL,Fall,suppliera,65.1,95.9
9525,P009526,Tops,Yellow,S,Spring,supplierb,44.1,158.1
9526,P009527,Tops,,XL,Fall,suppliera,9.7,129.7
9527,P009528,Bottoms,Black,XS,Winter,supplierc,5.5,130.3
9528,P009529,Dresses,White,XL,Fall,supplierc,74.8,70.9
9529,P009530,Tops,Yellow,XS,Summer,supplierb,67.1,174.0
9530,P009531,Accessories,Blue,S,Summer,supplierb,50.2,14.7
9531,P009532,Dresses,White,XS,Fall,suppliera,76.8,117.5
9532,P009533,Dresses,White,XS,Summer,supplierb,29.9,22.2
9533,P009534,Dresses,Green,XL,Fall,supplierc,56.6,41.4
9534,P009535,Tops,Green,XS,Spring,supplierd,60.2,141.3
9535,P009536,Dresses,Black,M,Fall,supplierb,73.4,27.0
9536,P009537,Bottoms,Blue,M,Summer,supplierb,16.7,38.9
9537,P009538,Dresses,Green,S,Winter,supplierb,40.5,45.8
9538,P009539,Accessories,Black,M,Winter,supplierb,70.4,15.4
9539,P009540,Shoes,Red,XL,Fall,suppliera,63.7,117.2
9540,P009541,Accessories,White,XS,Summer,supplierd,47.9,165.5
9541,P009542,Tops,Blue,XS,Fall,suppliera,10.9,52.5
9542,P009543,Dresses,Blue,S,Fall,suppliera,8.7,157.7
9543,P009544,Dresses,Black,XS,Summer,supplierc,50.5,144.7
9544,P009545,Bottoms,Green,XS,Fall,supplierd,29.7,124.9
9545,P009546,Dresses,White,XS,Winter,supplierc,27.2,83.0
9546,P009547,Accessories,White,S,Winter,supplierb,19.7,17.3
9547,P009548,Tops,Blue,M,Fall,supplierc,70.4,35.5
9548,P009549,Shoes,Blue,M,Fall,supplierb,55.1,37.4
9549,P009550,Dresses,White,L,Spring,supplierd,65.1,171.3
9550,P009551,Shoes,Red,XL,Winter,supplierd,59.7,103.3
9551,P009552,Dresses,Black,L,Summer,supplierb,26.4,183.9
9552,P009553,Tops,Red,S,Winter,supplierd,74.0,13.2
9553,P009554,Accessories,Green,S,Fall,supplierd,77.4,90.6
9554,P009555,Tops,Red,M,Spring,supplierb,54.2,171.7
9555,P009556,Shoes,Red,XS,Summer,supplierd,66.1,80.8
9556,P009557,Dresses,Green,L,Spring,supplierc,43.0,55.2
9557,P009558,missing,Yellow,S,Spring,supplierd,46.7,111.3
9558,P009559,Accessories,Yellow,XL,Winter,supplierc,47.7,99.8
9559,P009560,Tops,Black,L,Fall,supplierb,22.0,67.6
9560,P009561,Shoes,White,XL,Spring,supplierd,63.5,176.3
9561,P009562,missing,Red,XL,Fall,suppliera,65.3,173.7
9562,P009563,Accessories,Black,M,Winter,suppliera,41.2,68.2
9563,P009564,Dresses,Green,M,Summer,supplierd,31.2,174.5
9564,P009565,Shoes,Yellow,XL,Winter,supplierd,56.3,22.0
9565,P009566,Accessories,Black,L,Spring,supplierb,46.1,54.0
9566,P009567,Dresses,Yellow,M,Spring,supplierb,6.3,120.3
9567,P009568,Dresses,Red,L,Winter,suppliera,73.8,145.8
9568,P009569,Tops,White,M,Spring,suppliera,60.7,30.7
9569,P009570,Accessories,Green,XS,Spring,supplierd,41.8,39.0
9570,P009571,Dresses,Green,S,Fall,supplierd,71.5,79.6
9571,P009572,Tops,Red,XS,Fall,supplierc,77.7,49.9
9572,P009573,Bottoms,Yellow,XS,Winter,suppliera,18.6,107.2
9573,P009574,Accessories,Black,S,Summer,supplierb,65.2,17.8
9574,P009575,Bottoms,White,M,Summer,supplierd,65.4,56.2
9575,P009576,Dresses,Green,M,Summer,suppliera,28.6,185.4
9576,P009577,Accessories,Red,XS,Fall,suppliera,8.6,160.1
9577,P009578,Tops,Red,M,Winter,supplierc,7.4,95.9
9578,P009579,Dresses,Blue,XL,Spring,supplierd,51.5,178.0
9579,P009580,Accessories,,XL,Winter,supplierc,67.3,150.9
9580,P009581,Accessories,Blue,M,Winter,suppliera,11.4,190.6
9581,P009582,Bottoms,Black,XL,Fall,supplierc,28.6,25.9
9582,P009583,Dresses,Red,S,Fall,suppliera,78.6,131.8
9583,P009584,Tops,Yellow,XS,Summer,supplierd,33.1,180.6
9584,P009585,Tops,Black,M,Summer,supplierc,61.4,44.6
9585,P009586,Dresses,Black,XS,Summer,supplierb,25.4,148.6
9586,P009587,Dresses,White,S,Winter,supplierb,23.4,165.2
9587,P009588,Shoes,Blue,XS,Fall,supplierb,47.7,65.8
9588,P009589,Bottoms,Black,M,Winter,suppliera,36.5,41.0
9589,P009590,Dresses,White,S,Spring,supplierb,56.2,65.0
9590,P009591,Dresses,White,S,Summer,supplierc,34.5,108.8
9591,P009592,Shoes,Yellow,XL,Fall,suppliera,35.6,129.2
9592,P009593,Shoes,Blue,M,Spring,suppliera,59.6,54.8
9593,P009594,Accessories,Blue,S,Summer,supplierd,10.3,121.3
9594,P009595,Tops,Red,S,Summer,supplierb,41.3,57.3
9595,P009596,Bottoms,Black,XS,Summer,supplierd,68.1,39.5
9596,P009597,Accessories,White,XL,Winter,supplierc,6.5,24.8
9597,P009598,Dresses,Red,XS,Fall,supplierb,42.2,34.4
9598,P009599,Shoes,Yellow,S,Spring,suppliera,12.7,140.4
9599,P009600,Tops,Black,S,Fall,supplierd,70.6,68.3
9600,P009601,Accessories,Black,XS,Summer,suppliera,14.4,144.2
9601,P009602,Tops,Red,XS,Winter,suppliera,32.1,149.1
9602,P009603,Shoes,White,S,Fall,supplierd,58.2,54.1
9603,P009604,Accessories,Red,S,Fall,supplierb,13.5,80.9
9604,P009605,Accessories,Black,XL,Spring,supplierb,66.2,118.0
9605,P009606,Tops,Red,S,Winter,supplierd,18.4,109.4
9606,P009607,Shoes,Red,S,Fall,suppliera,15.9,132.2
9607,P009608,Dresses,Yellow,M,Summer,supplierd,47.7,193.6
9608,P009609,Accessories,Black,L,Winter,supplierd,66.0,183.1
9609,P009610,Dresses,Blue,L,Fall,supplierc,16.2,163.3
9610,P009611,Shoes,Yellow,S,Spring,supplierb,16.5,128.7
9611,P009612,Accessories,White,XL,Spring,supplierd,19.8,115.4
9612,P009613,Accessories,Black,M,Spring,supplierd,76.9,67.7
9613,P009614,Dresses,Yellow,S,Winter,supplierc,63.4,174.5
9614,P009615,Bottoms,Yellow,M,Fall,supplierd,14.4,170.0
9615,P009616,Dresses,Blue,XS,Winter,supplierc,13.5,168.4
9616,P009617,Dresses,Red,XL,Summer,supplierb,43.1,28.5
9617,P009618,Bottoms,Blue,L,Fall,supplierc,45.2,183.2
9618,P009619,Shoes,Black,M,Winter,suppliera,61.6,91.8
9619,P009620,Shoes,Yellow,S,Winter,supplierd,43.4,11.1
9620,P009621,Accessories,Yellow,XS,Spring,supplierc,26.2,10.6
9621,P009622,Tops,Black,XL,Fall,supplierb,15.9,137.0
9622,P009623,Tops,Red,M,Winter,supplierd,29.1,150.2
9623,P009624,Accessories,Yellow,XS,Summer,supplierd,39.1,68.6
9624,P009625,Tops,Black,M,Spring,supplierc,32.6,128.7
9625,P009626,Dresses,Green,M,Fall,suppliera,49.0,16.4
9626,P009627,Dresses,Blue,M,Spring,supplierc,13.5,155.9
9627,P009628,Bottoms,Green,XL,Summer,supplierb,70.6,162.0
9628,P009629,Bottoms,Green,XL,Fall,supplierc,78.3,59.5
9629,P009630,Accessories,Blue,L,Summer,supplierc,76.2,135.9
9630,P009631,Accessories,Black,M,Winter,supplierd,62.4,71.4
9631,P009632,Accessories,Blue,XS,Winter,suppliera,67.0,170.0
9632,P009633,Dresses,Red,S,Fall,suppliera,57.0,123.9
9633,P009634,Tops,Green,M,Winter,suppliera,31.6,179.6
9634,P009635,Accessories,Yellow,L,Winter,supplierd,75.7,150.3
9635,P009636,Accessories,Green,XL,Spring,supplierb,40.5,47.2
9636,P009637,Dresses,Black,L,Spring,suppliera,45.2,45.8
9637,P009638,Dresses,Blue,L,Fall,suppliera,12.1,56.6
9638,P009639,Dresses,Yellow,M,Summer,supplierb,25.3,14.2
9639,P009640,Tops,White,M,Fall,suppliera,72.4,100.3
9640,P009641,Accessories,Yellow,XS,Summer,supplierb,22.8,148.7
9641,P009642,Shoes,Black,XS,Spring,supplierd,72.5,153.5
9642,P009643,Shoes,Black,L,Winter,suppliera,25.0,138.0
9643,P009644,Accessories,Black,XS,Fall,supplierd,34.2,17.6
9644,P009645,Accessories,Blue,XS,Fall,supplierc,57.4,53.3
9645,P009646,Accessories,Black,S,Spring,supplierb,36.6,178.5
9646,P009647,Accessories,Red,XS,Summer,suppliera,66.3,82.9
9647,P009648,Tops,Red,L,Fall,suppliera,17.0,36.4
9648,P009649,Shoes,,M,Summer,suppliera,16.8,151.6
9649,P009650,Bottoms,Green,XL,Spring,supplierb,27.6,43.6
9650,P009651,Shoes,Blue,M,Fall,supplierc,43.5,94.9
9651,P009652,Shoes,White,L,Winter,suppliera,13.8,132.9
9652,P009653,missing,,XL,Fall,suppliera,54.7,33.8
9653,P009654,Accessories,Green,S,Summer,suppliera,68.0,21.2
9654,P009655,Accessories,Green,L,Fall,supplierd,58.0,119.8
9655,P009656,Accessories,Yellow,L,Fall,supplierb,43.4,44.8
9656,P009657,Dresses,Green,L,Fall,suppliera,68.8,183.3
9657,P009658,Tops,Black,M,Spring,supplierc,34.3,132.4
9658,P009659,Tops,Green,XL,Spring,supplierd,33.2,53.6
9659,P009660,Bottoms,Yellow,S,Summer,supplierb,59.6,103.7
9660,P009661,Tops,Blue,XS,Spring,suppliera,19.2,77.8
9661,P009662,Tops,Yellow,XL,Fall,supplierc,69.4,54.5
9662,P009663,Accessories,Black,L,Winter,supplierd,59.7,47.0
9663,P009664,Shoes,Yellow,L,Fall,supplierc,9.4,111.6
9664,P009665,Tops,Black,L,Summer,supplierd,37.6,93.6
9665,P009666,Tops,Blue,L,Summer,supplierc,69.7,29.5
9666,P009667,Dresses,White,S,Spring,suppliera,74.2,105.2
9667,P009668,Bottoms,Green,M,Summer,suppliera,37.7,179.8
9668,P009669,Dresses,Red,XL,Fall,suppliera,12.2,142.7
9669,P009670,Accessories,White,S,Summer,supplierc,9.9,161.1
9670,P009671,Shoes,Green,S,Spring,supplierc,13.6,116.5
9671,P009672,Bottoms,Red,S,Spring,supplierc,72.0,79.7
9672,P009673,Dresses,Black,S,Fall,supplierb,44.6,143.5
